id,sale_price,bedrooms,bathrooms,metersq_living,metersq_lot,floors,waterfront,view,condition,grade,metersq_above,metersq_basement,yr_built,block_no,location1,location2,metersq_built,metersq_land
32330,315450,3,1.75,1130,7500,2,0,0,4,7,1130,0,1908,2059,1.7554,-1.508,1240,6000
32331,315000,1,1,580,7200,1,0,0,3,6,580,0,2000,2064,1.7549,-1.563,1360,7560
32332,310000,4,2.5,2310,7384,2,0,0,3,8,2310,0,2010,2035,1.6037,-1.355,2310,7800
32333,305000,2,1,1030,6000,1,0,0,3,7,1030,0,1925,2051,1.7969,-1.473,1510,5000
32334,300000,3,1.75,1700,8481,2,0,0,3,7,1700,0,1993,2040,1.4923,-1.495,1830,6600
32335,298900,3,2.5,1852,4000,2,0,0,3,7,1852,0,2014,2072,1.5751,-1.399,2475,4000
32336,279000,3,1.5,1280,16738,2,0,0,4,5,1280,0,1932,2024,1.6195,-1.213,1590,16317
32337,273000,3,1,1500,9253,1,0,0,3,6,890,610,1945,2064,1.7665,-1.558,1210,6250
32338,270000,3,2.5,1660,5550,2,0,0,3,7,1660,0,2002,2043,1.605,-1.494,1810,5550
32339,266950,3,2.5,1920,4803,2,0,0,3,7,1920,0,2005,2035,1.6045,-1.317,2240,5231
32340,266000,3,1.5,1120,8250,1,0,0,4,7,1120,0,1957,2053,1.7205,-1.369,1320,8400
32341,261000,3,1,1780,7800,1,0,0,3,7,1060,720,1957,2063,1.7232,-1.453,1450,7800
32342,260000,4,2.5,2150,3721,2,0,0,3,8,2150,0,2006,2072,1.5663,-1.407,2150,3721
32343,250000,2,1,890,6380,1,0,0,3,6,890,0,1951,2006,1.921,-1.493,990,6380
32344,250000,4,1.75,1860,7350,1,0,0,4,7,1090,770,1977,2067,1.6279,-1.364,1710,7350
32345,249000,4,1.75,1630,8410,2,0,0,5,7,1630,0,1943,2070,1.6838,-1.478,1390,8410
32346,245000,3,1.75,1260,8614,1,0,0,4,7,1260,0,1985,2024,1.5886,-1.246,1600,8614
32347,240000,3,1,1350,7560,1,0,0,4,7,950,400,1959,2066,1.6084,-1.493,1470,7560
32348,235000,2,1,1270,9182,2,0,0,3,6,1270,0,1917,2064,1.7665,-1.568,1760,9100
32349,228950,4,3,2160,5000,1,0,0,3,7,1320,840,1978,2035,1.5927,-1.281,1460,5144
32350,221900,2,1,780,6727,1,0,0,3,6,780,0,1939,2056,1.7033,-1.471,1860,10124
32351,216650,3,3.5,1540,1427,2,0,0,3,7,1360,180,2007,2061,1.772,-1.512,1220,4000
32352,216650,3,3.5,1480,1077,2,0,0,3,7,1300,180,2007,2061,1.7721,-1.512,1140,2003
32353,194000,3,1,1180,6050,1,0,0,3,6,820,360,1944,2063,1.7245,-1.439,1070,6050
32354,187000,2,1,860,5400,1,0,0,4,5,860,0,1953,2053,1.722,-1.361,960,5400
32355,180500,3,2.5,1800,8518,2,0,0,3,7,1800,0,1996,2065,1.5943,-1.375,1770,7570
32356,1900000,4,2.75,4280,12668,2,0,0,3,9,3900,380,1947,2048,1.8485,-1.409,3590,12670
32357,1290000,4,3.5,3440,3800,3,0,0,3,9,3440,0,2014,2047,1.8708,-1.497,1760,3800
32358,989990,4,3.5,3830,7150,2,0,0,3,9,3830,0,2014,2005,1.9349,-1.316,3640,6055
32359,951250,5,3,2710,8227,1,0,2,3,8,1910,800,1953,2032,1.8805,-1.58,2060,5400
32360,930000,3,2.25,2890,5000,3,0,0,3,9,2890,0,2014,2007,1.9283,-1.579,2020,5000
32361,920000,3,1.75,3670,11884,1,0,2,4,9,1950,1720,1979,2027,1.7904,-1.323,3020,9747
32362,915000,3,1,1560,8232,1,0,0,3,7,1560,0,1952,2048,1.853,-1.395,1930,8286
32363,900000,8,4,4020,7500,1,0,0,3,8,2010,2010,1968,2026,1.9032,-1.553,1560,3737
32364,865000,4,3.25,3400,99170,1,0,0,4,8,2000,1400,1980,2021,1.9593,-1.289,3460,47920
32365,850000,3,3.5,2620,11148,2,0,4,4,9,2060,560,1977,2029,1.8145,-1.305,2590,10796
32366,810000,4,1,2150,3588,2,0,3,4,8,1850,300,1926,2064,1.8067,-1.568,1950,3588
32367,780000,3,2,2610,6000,1,0,0,5,7,1310,1300,1941,2006,1.905,-1.479,2330,4800
32368,780000,5,2.5,1660,4000,2,0,0,5,8,1660,0,1929,2061,1.8752,-1.542,1210,4000
32369,780000,6,4.25,4310,10000,2,0,0,3,8,2950,1360,2008,2019,1.8514,-1.252,2100,10000
32370,779000,4,1.5,2740,175421,1,0,0,4,8,1370,1370,1937,2032,1.8823,-1.602,2160,5006
32371,777000,4,2.5,3170,9900,2,0,0,4,8,3170,0,1979,2030,1.8481,-1.337,2540,12400
32372,775000,4,1.75,1890,4800,2,0,0,3,7,1390,500,1906,2003,1.8705,-1.557,1890,4800
32373,749000,4,2,2040,11850,1,0,2,3,7,1020,1020,1959,2010,1.9191,-1.398,2040,8504
32374,728000,3,1.5,1940,4000,2,0,0,3,8,1310,630,1915,2047,1.8505,-1.481,1940,4000
32375,710000,4,3,2750,7500,1,0,0,5,8,1630,1120,1966,2050,1.9434,-1.551,2440,7500
32376,700000,3,1.5,2240,7227,2,0,1,3,9,1440,800,1977,2029,1.8508,-1.283,3150,16150
32377,680000,4,2.5,2830,8399,2,0,0,3,9,2830,0,1998,2020,1.8151,-1.224,2520,6890
32378,630500,3,1,1180,4166,2,0,0,3,7,1180,0,1926,2047,1.8637,-1.47,1900,3600
32379,625000,4,2.25,1920,8259,2,0,0,4,8,1920,0,1979,2012,1.7916,-1.278,2030,8910
32380,618000,4,2.25,2470,7350,1,0,0,3,7,1600,870,1978,2005,1.9236,-1.318,1970,7700
32381,610000,4,2,2130,2620,2,0,0,5,7,1650,480,1919,2028,1.8815,-1.536,1330,2719
32382,590000,4,2.5,2240,9385,2,0,0,3,8,2240,0,1991,2038,1.9425,-1.522,2010,9000
32383,567500,3,1,1440,3060,2,0,0,4,7,1440,0,1910,2006,1.9069,-1.497,1440,3570
32384,561750,5,1.75,2040,8996,1,0,2,4,7,1020,1020,1962,2029,1.818,-1.308,1950,8270
32385,556000,4,2.5,2230,7200,1,0,0,4,7,1220,1010,1957,2049,1.819,-1.346,1920,7200
32386,550000,5,2.75,2160,5720,1,0,0,5,7,1500,660,1950,2054,1.8028,-1.494,2160,4996
32387,550000,4,1.75,2410,8447,2,0,3,4,8,2060,350,1936,2019,1.8799,-1.278,2520,14789
32388,535000,5,2.75,2620,6389,2,0,0,3,9,2620,0,2007,2058,2,-1.426,2620,4504
32389,530000,3,2.25,2160,8114,1,0,0,3,8,1460,700,1960,2038,1.9476,-1.54,2160,8000
32390,530000,3,2.75,2440,45738,2,0,0,3,8,1840,600,1987,2012,1.7753,-1.147,2440,189100
32391,522500,3,1,1520,1210,1,0,0,3,7,1520,0,1956,2030,1.817,-1.324,1470,8712
32392,500000,2,1.5,1760,12000,1,0,0,4,7,1760,0,1964,2005,1.8588,-1.299,2200,12088
32393,495000,3,2,1460,9759,1,0,0,5,7,1460,0,1972,2005,1.8944,-1.334,1620,8421
32394,495000,4,1.75,2040,3570,1,0,0,4,7,1020,1020,1917,2054,1.8054,-1.478,1790,4206
32395,493000,4,2,1910,2874,1,0,0,3,7,1060,850,1910,2044,1.8401,-1.485,1520,2874
32396,485000,4,3,3110,18843,2,0,0,3,9,3110,0,1995,2046,1.6919,-1.344,3080,14735
32397,470000,3,2.25,1830,39165,1,0,0,5,8,1830,0,1963,2012,1.6912,-1.182,2020,36184
32398,464050,2,1,780,2750,1,0,0,4,7,780,0,1928,2009,1.8142,-1.578,1320,4440
32399,460000,3,3.25,1370,1194,3,0,0,3,8,1370,0,2005,2026,1.9004,-1.581,1320,1217
32400,459000,4,1.75,2260,9703,1,0,0,2,8,1660,600,1978,2005,1.8922,-1.335,2390,8455
32401,458500,2,1.75,1160,6828,1,0,0,3,7,860,300,1941,2006,1.9237,-1.488,1250,6828
32402,450000,3,1,1360,3737,2,0,0,4,6,1360,0,1910,2026,1.9051,-1.552,1820,4500
32403,435000,3,1,1180,4219,1,0,0,3,7,1060,120,1939,2007,1.9167,-1.568,1630,4219
32404,419000,2,2.25,1180,1253,2,0,0,3,8,840,340,2008,2044,1.8424,-1.499,1310,1963
32405,413000,4,3.5,2380,5809,2,0,0,4,7,1750,630,1995,2034,1.7836,-1.549,1620,5775
32406,403250,2,1.5,1430,8137,1,0,0,3,7,1130,300,1934,2022,1.9607,-1.48,1430,8137
32407,398651,4,2.5,2650,4120,2,0,0,3,8,2650,0,2014,2052,1.7319,-1.53,2030,3768
32408,381800,4,2,1530,5250,1,0,0,3,7,1110,420,1981,2038,1.9636,-1.529,1100,5250
32409,375000,3,1,1200,5404,1,0,0,3,6,1200,0,1937,2007,1.9269,-1.558,1200,5987
32410,370000,3,2.5,2490,18525,2,0,3,3,8,2490,0,1995,2068,1.4419,-1.191,1850,9516
32411,369000,3,1.5,2110,5195,1,0,0,3,7,1210,900,1959,2051,1.7583,-1.476,1950,5195
32412,363500,4,1.75,2180,9702,1,0,0,5,7,1090,1090,1962,2063,1.7273,-1.458,2020,9792
32413,359950,4,2.75,2260,5705,2,0,0,3,8,2260,0,2014,2035,1.6026,-1.349,2260,5727
32414,355000,5,2.5,2344,8000,1,0,0,4,8,1560,784,1976,2018,1.5485,-1.567,2344,8000
32415,355000,4,1,1440,7215,2,0,0,3,7,1440,0,1969,2033,1.9433,-1.402,1150,7215
32416,345000,3,1.75,710,5050,1,0,0,4,6,710,0,1950,2064,1.7494,-1.565,900,5050
32417,345000,2,1,1160,8504,1,0,0,4,7,1160,0,1949,2014,1.9664,-1.485,1320,8504
32418,343000,2,1,1230,7560,1,0,0,3,7,1230,0,1961,2038,1.9598,-1.53,1270,7560
32419,340000,3,1.75,2140,13260,1,0,0,3,7,1240,900,1948,2052,1.7374,-1.543,1640,13260
32420,315000,1,0.75,770,4600,1,0,0,4,6,770,0,1910,2064,1.7865,-1.567,1550,4600
32421,311300,2,1,1000,7228,1,0,0,4,7,1000,0,1947,2038,1.9594,-1.542,1100,7228
32422,310000,1,1,670,4920,1,0,0,3,5,670,0,1920,2064,1.7642,-1.563,1050,4920
32423,310000,1,1.5,1120,912,3,0,0,3,7,1120,0,2011,2054,1.8224,-1.489,1380,3200
32424,305000,2,1.5,800,2142,2,0,0,3,7,800,0,2006,2054,1.8217,-1.487,1320,2742
32425,305000,2,1.75,1120,758,2,0,0,3,7,1120,0,2012,2012,1.7625,-1.262,1150,758
32426,287000,5,1.5,2040,11772,1,0,0,4,7,1030,1010,1963,2053,1.7315,-1.356,1560,9435
32427,285000,3,1.5,1780,12231,1,0,0,4,8,1780,0,1956,2040,1.565,-1.511,2460,12663
32428,285000,4,2.5,2434,4400,2,0,0,3,8,2434,0,2007,2039,1.5174,-1.473,2434,4400
32429,275000,4,2,1960,30480,1,0,2,4,7,1060,900,1972,2068,1.4224,-1.178,1460,8914
32430,275000,3,1.5,1170,1174,2,0,0,3,7,840,330,2007,2064,1.7759,-1.566,1170,2537
32431,272000,4,2.25,2040,7600,1,0,0,4,8,1580,460,1978,2018,1.5469,-1.555,2130,7200
32432,270000,3,2.25,2100,14027,2,0,0,3,8,2100,0,1979,2035,1.6133,-1.29,2730,5999
32433,261000,3,2.25,1584,2800,2,0,0,3,7,1584,0,2012,2072,1.5751,-1.404,1584,2800
32434,249900,3,2.5,1610,3517,2,0,0,3,8,1610,0,2005,2042,1.6796,-1.379,1830,2889
32435,246000,3,2.25,1440,10500,1,0,0,3,8,1130,310,1983,2018,1.548,-1.581,1510,8125
32436,242050,3,2.5,2170,9900,1,0,0,3,7,1690,480,1980,2024,1.5934,-1.221,1420,10614
32437,240000,4,1.75,1420,5382,1,0,0,5,5,1040,380,1942,2053,1.7246,-1.377,1150,5382
32438,240000,3,2,1100,6360,1,0,0,3,7,1100,0,1991,2024,1.6178,-1.242,1620,6360
32439,238000,5,2.25,2240,9652,2,0,0,3,7,2240,0,1990,2042,1.6549,-1.401,2180,11644
32440,235000,3,1,1270,5000,1,0,0,5,6,1270,0,1949,2042,1.7115,-1.416,1650,7153
32441,200000,2,1.75,910,2693,1,0,0,3,6,910,0,2003,2024,1.5793,-1.215,1360,2693
32442,199000,4,2,1440,9477,1,0,0,3,5,1440,0,1943,2053,1.7393,-1.372,1440,9546
32443,193500,2,1,950,15996,1,0,0,4,7,950,0,1946,2025,1.7287,-0.977,950,25510
32444,154000,3,3,1530,9997,1,0,0,3,6,1020,510,1992,2039,1.5161,-1.442,1410,9997
32445,150000,2,1,840,12750,1,0,0,3,6,840,0,1925,2042,1.714,-1.401,1480,6969
32446,1740000,4,3.5,4010,9654,2,0,0,3,10,4010,0,2007,2048,1.8191,-1.39,1870,9873
32447,1550000,2,2.25,2950,15593,1,0,0,4,8,1560,1390,1942,2071,1.8509,-1.426,2060,19855
32448,1460000,4,3.5,4200,14353,2,0,2,3,12,3640,560,1996,2057,1.7631,-1.407,3750,16316
32449,1100000,4,2.75,3590,5625,2,0,0,3,10,3590,0,2012,2005,1.9259,-1.323,3590,5625
32450,1080000,4,2.5,4200,35267,2,0,0,3,11,4200,0,1990,2037,1.9408,-1.261,3540,22234
32451,1040000,4,3.5,4320,8490,2,0,0,3,10,3280,1040,2005,2011,1.7868,-1.219,4030,11008
32452,842000,3,1,1620,4774,2,0,0,3,7,1620,0,1920,2028,1.889,-1.529,1880,4560
32453,825000,2,1,1240,42247,1,0,1,4,7,1240,0,1915,2053,1.7469,-1.391,1550,12459
32454,820000,3,2.5,2980,18935,2,0,0,3,11,2980,0,1990,2037,1.9433,-1.269,3670,18225
32455,800000,4,2.25,2010,7200,1,0,1,4,8,1010,1000,1950,2051,1.7891,-1.457,2010,7200
32456,782000,4,1.75,1500,6820,2,0,0,5,7,1500,0,1905,2007,1.9094,-1.56,1360,4125
32457,780000,4,3.5,3720,213073,1,0,2,3,10,3720,0,2007,2062,1.5516,-1.13,2190,59241
32458,779950,2,2.5,2680,7625,1,0,0,3,9,2680,0,2002,2045,1.9394,-1.214,2310,7395
32459,775000,4,4,3180,7650,2,0,0,3,8,2530,650,1920,2006,1.9187,-1.509,2000,4080
32460,760369,5,2.5,2870,4712,2,0,0,3,9,2870,0,2014,2027,1.7763,-1.372,2870,6768
32461,745000,3,1,1390,9112,1,0,0,4,7,1390,0,1951,2048,1.8371,-1.387,2290,9112
32462,735000,4,1.75,2380,5700,2,0,1,4,7,1820,560,1946,2004,1.8956,-1.461,2190,5700
32463,680000,3,2.5,1800,4400,1,0,0,5,7,1350,450,1970,2032,1.8899,-1.586,1920,4400
32464,640000,6,2,2840,228690,2,0,0,3,6,2720,120,1948,2055,1.9458,-1.156,2330,228690
32465,610000,3,2.5,2080,167270,1,0,0,3,7,2080,0,2000,2024,1.6332,-1.153,2080,55321
32466,600000,4,2.5,2310,3866,2,0,0,3,8,2310,0,2005,2011,1.7798,-1.186,1950,4023
32467,600000,4,2.5,2090,7290,1,0,0,5,8,1420,670,1966,2030,1.854,-1.332,2110,8436
32468,575000,3,2.5,2610,7301,2,0,0,3,8,2610,0,2004,2021,1.9914,-1.329,2460,7181
32469,570000,2,1,1100,6240,1,0,0,4,7,1100,0,1941,2032,1.8746,-1.593,1250,6240
32470,570000,4,2.5,2280,4534,2,0,0,3,8,2280,0,2003,2020,1.8202,-1.208,2246,4534
32471,522500,4,1.75,2100,6480,1,0,0,5,7,1300,800,1947,2050,1.9349,-1.549,1840,7500
32472,521450,3,2,1290,5700,1,0,0,5,7,1290,0,1950,2009,1.8013,-1.587,1160,5700
32473,515000,4,3,3590,8249,2,0,0,3,9,3590,0,1997,2018,1.5146,-1.531,2860,7995
32474,500000,3,1.75,1530,8829,1,0,0,5,8,1530,0,1972,2027,1.775,-1.361,2060,9226
32475,500000,2,1,1120,3220,1,0,0,4,7,1120,0,1923,2028,1.8888,-1.534,1440,3220
32476,474000,2,1,1100,3500,1,0,0,5,7,1100,0,1908,2006,1.9041,-1.513,2050,4000
32477,469000,3,2.5,1190,1290,3,0,0,3,8,1190,0,2008,2026,1.9062,-1.568,1410,1923
32478,467000,5,2.25,2500,13500,1,0,0,3,7,1850,650,1979,2021,1.9864,-1.334,2300,9750
32479,465000,3,2.25,1920,990,1,0,0,3,7,1240,680,1961,2029,1.8378,-1.318,1920,7700
32480,450000,3,1.75,3150,9258,1,0,1,3,8,2370,780,1970,2012,1.7871,-1.27,2740,10274
32481,447450,3,2.25,1570,3827,2,0,0,3,8,1570,0,1991,2033,1.9632,-1.422,1620,7318
32482,446800,4,2,2410,8712,1,0,0,3,7,1260,1150,1958,2054,1.8029,-1.492,2220,6038
32483,442500,3,2.5,1690,3129,2,0,0,3,7,1690,0,2002,2045,1.9175,-1.233,1690,3129
32484,431000,3,2.5,2440,71002,1,0,0,4,9,2440,0,1996,2068,1.4989,-1.2,3170,84000
32485,423500,3,2,2000,10490,1,0,0,3,8,1430,570,1978,2010,1.9276,-1.356,1530,7659
32486,419500,3,2.5,1360,3188,2,0,0,3,7,1360,0,1986,2005,1.9131,-1.286,1090,3188
32487,418000,3,1.75,1500,19113,1,0,0,3,7,1500,0,1984,2041,1.9276,-1.106,1820,18151
32488,405000,3,1.75,1900,10454,1,0,0,3,7,1390,510,1978,2014,2.0048,-1.481,2000,12000
32489,400000,4,1,2320,4000,2,0,0,3,6,1310,1010,1921,2054,1.803,-1.502,1750,4000
32490,395000,3,2.5,2310,4930,2,0,0,4,8,2310,0,1989,2042,1.6812,-1.398,2230,5324
32491,395000,4,2,1780,8149,2,0,0,4,7,1780,0,1948,2014,1.975,-1.492,1180,8149
32492,390000,3,1,1040,8075,1,0,0,4,7,1040,0,1961,2010,1.9001,-1.366,1450,8075
32493,352500,3,1,1000,4171,1,0,0,3,7,1000,0,1985,2005,1.9134,-1.287,1090,3479
32494,350000,4,2.75,2500,5995,2,0,0,3,8,2500,0,2008,2035,1.6049,-1.297,2530,5988
32495,345000,4,2.5,2040,5875,2,0,0,3,8,2040,0,2004,2053,1.7351,-1.36,2230,5459
32496,324450,3,2,1420,16000,1,0,0,3,7,1420,0,1966,2031,1.708,-1.548,1900,12630
32497,320000,4,2.5,1970,4558,2,0,0,3,8,1970,0,2005,2024,1.5927,-1.23,1980,5123
32498,315000,3,2,1770,9685,1,0,0,3,5,1770,0,1948,2031,1.7053,-1.532,1520,11122
32499,310000,4,2.5,3140,22100,1,0,0,4,8,1820,1320,1960,2018,1.549,-1.552,2700,25500
32500,309600,4,1.75,1275,20000,1,0,0,4,6,1275,0,1991,2069,1.6096,-1.68,1660,20000
32501,309000,3,2.5,1990,3614,2,0,0,3,7,1990,0,2005,2024,1.59,-1.229,1980,3800
32502,294950,4,2,2610,14321,2,0,0,4,6,1690,920,1940,2070,1.6972,-1.486,1630,8599
32503,280000,4,2,1710,5440,1,0,0,5,8,1030,680,1976,2035,1.596,-1.283,1620,6696
32504,265000,3,2.25,1380,7226,1,0,0,4,7,1140,240,1987,2035,1.5977,-1.281,1640,7823
32505,265000,3,2.5,1340,10290,1,0,0,4,7,1140,200,1981,2035,1.5853,-1.339,1760,7903
32506,257000,5,2.75,2930,10148,2,0,0,3,9,2930,0,2002,2015,1.7187,-1.335,2930,8425
32507,247000,3,1.75,1820,8740,1,0,0,4,8,1820,0,1987,2018,1.5374,-1.575,2210,8320
32508,245000,2,2,1070,4500,1,0,0,4,6,910,160,1932,2042,1.7196,-1.394,1280,4500
32509,225000,2,1,800,5000,1,0,0,4,6,800,0,1944,2063,1.7301,-1.432,880,6050
32510,223000,3,1.75,1360,10573,1,0,0,4,7,1360,0,1984,2018,1.5283,-1.564,1580,8280
32511,216000,3,2,1260,4125,1,0,0,3,6,1260,0,1998,2070,1.6701,-1.469,1300,9091
32512,215000,3,1.5,1280,5065,2,0,0,4,6,1280,0,1983,2072,1.5643,-1.407,1070,4491
32513,215000,3,2,1760,9282,1,0,0,5,7,1100,660,1947,2039,1.5713,-1.48,1730,7500
32514,210000,3,1,1700,11390,1,0,0,4,7,1700,0,1967,2040,1.5571,-1.513,1350,8164
32515,202500,3,1,1120,8576,1,0,0,3,6,1120,0,1943,2063,1.7196,-1.438,1050,8812
32516,190000,2,2.5,1370,3438,2,0,0,3,7,1370,0,1987,2070,1.6906,-1.473,1370,2308
32517,190000,3,1,1260,10900,1,0,0,4,6,1260,0,1943,2053,1.721,-1.378,1090,8137
32518,175000,2,1,960,5508,1,0,0,3,6,770,190,1951,2051,1.7607,-1.467,1280,5304
32519,114000,2,1,730,5200,1,0,0,3,6,730,0,1928,2052,1.7243,-1.527,1220,6240
32520,1850000,5,3.25,3680,6060,2,0,0,5,9,2630,1050,1925,2047,1.8641,-1.494,3050,5850
32521,1010000,3,2.5,2240,41339,1,0,0,4,9,2240,0,1945,2049,1.8783,-1.353,2900,45738
32522,690000,4,3.5,2980,2147,3,0,0,3,10,2490,490,2006,2011,1.7763,-1.185,2880,2428
32523,530000,5,2.75,2500,7140,1,0,0,4,7,1250,1250,1968,2029,1.8525,-1.298,2230,8400
32524,394000,5,3.25,3620,4650,2,0,0,3,8,2790,830,2004,2024,1.5852,-1.216,2850,4650
32525,245000,3,2,1450,9333,2,0,0,4,7,1450,0,1972,2040,1.576,-1.505,1910,7701
32526,549950,3,1.75,2930,266587,2,0,0,3,8,2440,490,1995,2041,1.9291,-1.137,2700,438213
32527,542500,5,3.5,2730,42500,1,0,0,3,8,1530,1200,1989,2012,1.6887,-1.186,3180,37970
32528,380000,3,2,1470,1656,2,0,0,3,8,1310,160,2003,2064,1.7953,-1.559,1470,2288
32529,338500,3,1.75,2130,5489,1,0,0,3,8,1370,760,1999,2069,1.6789,-1.646,1750,7200
32530,5110000,5,5.25,8010,45517,2,1,4,3,12,5990,2020,1999,2010,1.9067,-1.401,3430,26788
32531,3300000,8,4,7710,11750,4,0,0,5,12,6090,1620,1904,2047,1.8563,-1.504,4210,8325
32532,1280000,4,2.5,3560,15450,1,0,1,5,8,2060,1500,1977,2057,1.7957,-1.42,3680,17314
32533,1110000,5,3.5,3090,3600,2,0,0,3,9,2060,1030,2000,2047,1.8517,-1.499,2240,3904
32534,1000000,5,4.5,2120,8944,2,1,4,5,8,2120,0,1939,2027,1.7788,-1.387,2870,8944
32535,955990,5,3.25,3830,6507,2,0,0,3,9,3830,0,2014,2045,1.9143,-1.206,3950,6723
32536,908800,3,3,3420,7826,2,0,0,4,8,2430,990,1939,2054,1.8173,-1.48,980,6300
32537,900000,4,2,1190,8190,2,0,0,3,7,1190,0,1945,2007,1.9208,-1.587,1190,1567
32538,897500,4,3,4370,217882,2,0,0,3,10,4370,0,1984,2045,1.8873,-1.224,2430,35096
32539,897000,4,2.5,2820,6120,2,0,0,3,9,2820,0,2014,2006,1.9211,-1.483,1510,6120
32540,850000,3,2,1540,3600,2,0,0,3,8,1540,0,1900,2047,1.8643,-1.473,2970,3600
32541,813000,4,2.5,3430,7508,2,0,0,3,10,3430,0,1998,2005,1.9166,-1.3,3110,8741
32542,780000,3,1.75,2430,4524,2,0,0,4,7,1830,600,1924,2028,1.904,-1.54,1610,4100
32543,778000,3,2.25,2260,33080,1,0,0,5,9,1690,570,1974,2049,1.8686,-1.373,3020,35291
32544,765000,3,1,1220,7585,1,0,0,4,7,1220,0,1954,2048,1.8394,-1.384,1380,8918
32545,765000,4,2.5,4040,25752,2,0,0,3,10,4040,0,2000,2024,1.6879,-1.258,3230,22247
32546,724950,4,3.5,3010,174240,2,0,0,3,9,3010,0,2004,2025,1.7075,-0.881,2720,247856
32547,700000,2,1,1300,12000,1,0,0,4,8,1300,0,1959,2048,1.8666,-1.419,2420,15000
32548,670000,3,2.5,1800,4763,2,0,0,3,7,1240,560,1985,2003,1.876,-1.552,1790,4763
32549,655500,4,2.75,2380,15800,1,0,0,3,8,1680,700,1957,2030,1.8229,-1.323,1950,11751
32550,640000,4,2.5,3420,21344,2,0,0,3,9,3420,0,2002,2031,1.68,-1.524,2110,21344
32551,630000,4,2,1610,5000,2,0,0,5,7,1610,0,1946,2007,1.9075,-1.588,1300,4950
32552,610000,5,2.25,2520,11700,2,0,0,3,9,2520,0,1977,2019,1.8622,-1.243,2530,12000
32553,597500,3,2.5,2620,4800,2,0,0,3,7,2620,0,2002,2045,1.9149,-1.227,2400,4756
32554,574500,4,1.5,1430,6380,2,0,0,4,9,1430,0,1930,2022,1.9314,-1.503,1220,5112
32555,570000,2,1,1790,3760,2,0,0,4,8,1490,300,1912,2054,1.8226,-1.483,1458,3760
32556,562000,4,2.25,2170,7007,1,0,0,3,8,1540,630,1974,2010,1.902,-1.359,2040,7700
32557,555000,4,2.75,2600,19275,1,0,0,3,8,1620,980,1978,2027,1.7823,-1.352,2230,10119
32558,543500,4,2.5,2550,5835,2,0,0,3,8,2550,0,1998,2008,1.7673,-1.06,2420,5817
32559,539000,7,2.25,2620,6890,2,0,0,4,7,2620,0,1961,2030,1.8423,-1.324,2070,7910
32560,530000,3,2.25,1880,100623,2,0,0,3,8,1880,0,1987,2036,1.7642,-1.073,2520,21689
32561,527000,4,2.5,2900,6736,2,0,0,3,8,2900,0,2013,2015,1.7254,-1.342,2900,6736
32562,511000,2,1,1250,5413,1,0,0,4,7,1250,0,1923,2006,1.9245,-1.505,1250,5413
32563,500000,4,2.25,2080,8000,1,0,0,3,8,1390,690,1964,2029,1.8564,-1.303,1800,7700
32564,500000,4,1,1160,20100,1,0,0,4,6,820,340,1913,2053,1.7475,-1.391,1670,10200
32565,470000,3,2.5,2100,4700,2,0,0,3,8,2100,0,1999,2008,1.7641,-1.057,2100,4700
32566,470000,3,3.5,1280,1257,2,0,0,3,8,1040,240,2000,2026,1.9021,-1.564,1280,1249
32567,450000,3,1,1350,10000,1,0,0,4,7,1350,0,1954,2027,1.8041,-1.323,1450,10000
32568,443950,3,1.75,2000,36000,1,0,0,3,6,2000,0,1946,2053,1.7517,-1.372,2100,9681
32569,432000,4,1.75,2410,8400,1,0,0,3,7,1600,810,1978,2017,1.9641,-1.39,1850,8400
32570,429950,3,1.75,1430,9750,1,0,0,5,7,1430,0,1962,2038,1.9741,-1.547,1630,9282
32571,425000,4,2.25,3680,26266,2,0,0,4,9,3680,0,1981,2035,1.5519,-1.275,2340,19939
32572,420000,3,1.5,1050,6615,1,0,0,4,6,800,250,1950,2032,1.8878,-1.58,1530,5250
32573,420000,4,2.5,1940,5414,2,0,0,3,8,1940,0,1997,2059,1.7761,-1.489,2050,6307
32574,415000,3,1,1500,3399,2,0,0,5,7,1300,200,1926,2028,1.9138,-1.542,1360,3588
32575,414950,4,1.75,2200,8545,1,0,0,4,7,1100,1100,1918,2038,1.9781,-1.543,1940,9315
32576,411100,3,1.5,1040,10323,1,0,0,4,7,1040,0,1958,2049,1.8182,-1.345,1580,7200
32577,410000,4,2.75,2220,8450,1,0,0,4,7,1260,960,1983,2015,1.7104,-1.347,1580,8450
32578,405000,3,1,960,3960,1,0,0,3,7,960,0,1943,2032,1.8765,-1.594,1550,6050
32579,399950,2,2.25,1140,1184,2,0,0,3,8,1010,130,1999,2028,1.889,-1.536,1140,1339
32580,394000,3,2.5,1680,4075,2,0,0,3,7,1680,0,2008,2045,1.9264,-1.214,1710,4075
32581,390000,3,2.5,2250,8076,2,0,0,3,8,2250,0,1995,2024,1.5967,-1.231,2180,7244
32582,385000,4,1.75,2360,7620,1,0,0,4,7,1180,1180,1955,2034,1.7578,-1.535,1910,7620
32583,378000,3,1.75,2610,117176,1,0,0,3,7,1390,1220,1981,2068,1.4885,-1.115,2140,142005
32584,375000,3,2.25,1140,1557,3,0,0,3,8,1140,0,2007,2028,1.9247,-1.532,1140,1245
32585,374950,2,2.25,1240,1172,2,0,0,3,8,1000,240,2008,2054,1.8177,-1.506,1260,1111
